market_date,sent_mean,sent_median,sent_std,news_count,frac_neg,frac_pos,frac_neu,sent_se
2018-11-05,-0.27163488,-0.27163488,0.0,1,0.0,0.0,1.0,0.0
2018-11-08,0.17308228,0.17308228,0.0,1,0.0,0.0,1.0,0.0
2018-11-12,0.36441454,0.24602394,0.2060535,3,0.0,0.3333333333333333,0.6666666666666666,0.1189650410407551
2018-11-15,0.2560854,0.2560854,0.0,1,0.0,0.0,1.0,0.0
2018-11-20,0.11059993,0.14885554,0.11816231,3,0.0,0.0,1.0,0.06822104241815716
2018-11-30,0.03968667,0.041520234,0.026260866,3,0.0,0.0,1.0,0.015161717968941538
2018-12-03,0.062247977,0.062247977,0.064185925,2,0.0,0.0,1.0,0.04538630270264592
2018-12-04,-0.039788023,-0.039788023,0.10938903,2,0.0,0.0,1.0,0.07734972450674688
2018-12-06,0.0645677,0.0645677,0.0,1,0.0,0.0,1.0,0.0
2018-12-07,-0.2522601,-0.2522601,0.0,1,0.0,0.0,1.0,0.0
2018-12-09,0.11013145,0.11013145,0.0,1,0.0,0.0,1.0,0.0
2018-12-11,-0.025070243,-0.025070243,0.0,1,0.0,0.0,1.0,0.0
2018-12-14,-0.65992117,-0.65992117,0.0,1,1.0,0.0,0.0,0.0
2018-12-19,0.40257698,0.40257698,0.0,1,0.0,0.0,1.0,0.0
2018-12-24,-0.927156,-0.927156,0.0,1,1.0,0.0,0.0,0.0
2018-12-27,-0.30004346,-0.30004346,0.0,1,0.0,0.0,1.0,0.0
2018-12-28,-0.31227672,-0.31227672,0.43682832,2,0.5,0.0,0.5,0.30888426393324525
2019-01-02,-0.12794408,-0.12794408,0.9070082,2,0.5,0.5,0.0,0.6413516283633672
2019-01-03,-0.7746953,-0.7840941,0.17732614,4,1.0,0.0,0.0,0.08866307139396667
2019-01-05,-0.62412894,-0.62412894,0.0,1,1.0,0.0,0.0,0.0
2019-01-07,0.092182554,0.09305413,0.057260834,3,0.0,0.0,1.0,0.033059557739533965
2019-01-08,-0.616738,-0.616738,0.0,1,1.0,0.0,0.0,0.0
2019-01-10,-0.6419678,-0.6419678,0.0,1,1.0,0.0,0.0,0.0
2019-01-11,-0.77589434,-0.77589434,0.21460475,2,1.0,0.0,0.0,0.15174847419473075
2019-01-14,0.12264555,0.12264555,0.0,1,0.0,0.0,1.0,0.0
2019-01-16,-0.813491,-0.813491,0.0,1,1.0,0.0,0.0,0.0
2019-01-17,-0.3105074,-0.3105074,0.4930575,2,0.5,0.0,0.5,0.34864429426611887
2019-01-18,-0.5451723,-0.6205232,0.38379598,4,0.75,0.0,0.25,0.19189798831939697
2019-01-23,-0.15965179,-0.15965179,1.0021067,2,0.5,0.5,0.0,0.7085964194003165
2019-01-24,-0.63845974,-0.6241635,0.03033834,3,1.0,0.0,0.0,0.01751584848146746
2019-01-25,-0.9282403,-0.9282403,0.0,1,1.0,0.0,0.0,0.0
2019-01-28,-0.25573683,-0.25573683,0.061645225,2,0.0,0.0,1.0,0.04358975640637661
2019-01-30,-0.41208294,-0.41208294,0.5749305,2,0.5,0.0,0.5,0.4065372475275314
2019-01-31,-0.6920308,-0.6415678,0.11891213,4,1.0,0.0,0.0,0.05945606529712677
2019-02-03,-0.03750232,-0.03750232,0.0,1,0.0,0.0,1.0,0.0
2019-02-04,-0.041400105,-0.035712138,0.049684525,3,0.0,0.0,1.0,0.028685373615494846
2019-02-05,-0.351939,-0.29532,0.49045563,3,0.3333333333333333,0.0,0.6666666666666666,0.28316468852886273
2019-02-06,0.3695217,0.3695217,0.0,1,0.0,0.0,1.0,0.0
2019-02-07,-0.6240833,-0.6240833,0.0,1,1.0,0.0,0.0,0.0
2019-02-08,-0.8186566,-0.8186566,0.0,1,1.0,0.0,0.0,0.0
2019-02-10,-0.66005224,-0.66005224,0.0,1,1.0,0.0,0.0,0.0
2019-02-11,0.05770358,0.05770358,0.0,1,0.0,0.0,1.0,0.0
2019-02-12,0.70286757,0.70286757,0.0,1,0.0,1.0,0.0,0.0
2019-02-13,-0.8682516,-0.8682516,0.0,1,1.0,0.0,0.0,0.0
2019-02-14,-0.6814531,-0.6241032,0.23501188,5,0.8,0.0,0.2,0.1051005058854241
2019-02-15,-0.16121943,-0.16121943,0.1915196,2,0.0,0.0,1.0,0.1354248101056432
2019-02-17,-0.6594279,-0.6594279,0.0,1,1.0,0.0,0.0,0.0
2019-02-19,0.17258409,0.17258409,0.11208388,2,0.0,0.0,1.0,0.07925527308997748
2019-02-20,-0.12444082,-0.12444082,0.0,1,0.0,0.0,1.0,0.0
2019-02-21,-0.015641205,-0.015641205,0.0,1,0.0,0.0,1.0,0.0
2019-02-22,0.04755036,0.04755036,0.086985834,2,0.0,0.0,1.0,0.06150827304818459
2019-02-24,0.31013358,0.31013358,0.0,1,0.0,0.0,1.0,0.0
2019-02-26,0.54491174,0.54491174,0.0,1,0.0,1.0,0.0,0.0
2019-02-27,0.01788333,-0.13760352,0.32795423,3,0.0,0.3333333333333333,0.6666666666666666,0.1893444645270182
2019-03-05,-0.017918158,-0.017918158,0.0,1,0.0,0.0,1.0,0.0
2019-03-07,-0.13569406,-0.13569406,0.0,1,1.0,0.0,0.0,0.0
2019-03-11,0.3466495,0.3466495,0.017460091,2,0.0,0.0,1.0,0.012346148774192066
2019-03-12,0.45289466,0.45289466,0.0,1,0.0,1.0,0.0,0.0
2019-03-15,-0.03894601,-0.03894601,0.0,1,0.0,0.0,1.0,0.0
2019-03-18,0.11356127,0.09887595,0.08428388,9,0.0,0.0,1.0,0.02809462696313858
2019-03-28,-0.0412395,-0.0412395,0.0,1,0.0,0.0,1.0,0.0
2019-04-01,-0.09068402,-0.09068402,0.20545317,2,0.0,0.0,1.0,0.14527733136806512
2019-04-03,0.0032176375,0.0032176375,0.33514145,2,0.5,0.0,0.5,0.23698079206956854
2019-04-04,0.06809819,0.06809819,0.0,1,0.0,0.0,1.0,0.0
2019-04-08,0.114208475,0.114208475,0.2438495,2,0.0,0.0,1.0,0.1724276357557826
2019-04-09,0.005904615,0.005904615,0.0,1,0.0,0.0,1.0,0.0
2019-04-10,-0.042423625,-0.042423625,0.035028324,2,0.0,0.0,1.0,0.024768765102473052
2019-04-11,-0.010463934,-0.010463934,0.0,1,0.0,0.0,1.0,0.0
2019-04-15,-0.052606642,-0.052606642,0.09120426,2,0.0,0.0,1.0,0.06449115303127036
2019-04-16,-0.44396344,-0.44396344,0.6538077,2,0.5,0.0,0.5,0.4623118580359379
2019-04-18,-0.9276307,-0.9276307,0.0,1,1.0,0.0,0.0,0.0
2019-04-22,-0.87858754,-0.87858754,0.0,1,1.0,0.0,0.0,0.0
2019-04-23,0.1533765,0.1533765,0.0,1,0.0,0.0,1.0,0.0
2019-04-24,-0.4195054,-0.4195054,0.5803581,2,0.5,0.0,0.5,0.4103751395529334
2019-04-25,-0.6798974,-0.6798974,0.23587257,2,1.0,0.0,0.0,0.16678709140943326
2019-04-29,-0.7792002,-0.7792002,0.0,1,1.0,0.0,0.0,0.0
2019-05-01,-0.8669994,-0.8460151,0.05912317,3,1.0,0.0,0.0,0.03413477790166661
2019-05-02,-0.005191044,-0.005191044,0.010812691,2,0.0,0.0,1.0,0.007645727420915181
2019-05-03,-0.2480941,-0.2480941,0.0,1,0.0,0.0,1.0,0.0
2019-05-07,-0.3776696,-0.3776696,0.66308224,2,0.5,0.0,0.5,0.46886994981108154
2019-05-08,-0.0028354079,-0.0028354079,0.0,1,0.0,0.0,1.0,0.0
2019-05-09,0.11868403,0.11868403,0.0,1,0.0,0.0,1.0,0.0
2019-05-10,-0.7734063,-0.7734063,0.0,1,1.0,0.0,0.0,0.0
2019-05-13,-0.4492088,-0.4492088,0.56192225,2,0.5,0.0,0.5,0.3973390350148169
2019-05-14,-0.74732804,-0.74732804,0.18699904,2,1.0,0.0,0.0,0.1322282877474557
2019-05-15,-0.7976586,-0.7976586,0.0,1,1.0,0.0,0.0,0.0
2019-05-16,-0.31477046,-0.38939857,0.51255685,4,0.5,0.0,0.5,0.2562784254550934
2019-05-20,-0.8783521,-0.8783521,0.0,1,1.0,0.0,0.0,0.0
2019-05-21,-0.8463961,-0.8463961,0.0,1,1.0,0.0,0.0,0.0
2019-05-22,-0.42711896,-0.42711896,0.5745581,2,0.5,0.0,0.5,0.4062739140180353
2019-05-23,-0.66447157,-0.66447157,0.0,1,1.0,0.0,0.0,0.0
2019-05-24,-0.6178869,-0.6178869,0.0,1,1.0,0.0,0.0,0.0
2019-05-26,-0.7121451,-0.7121451,0.0,1,1.0,0.0,0.0,0.0
2019-05-27,-0.06859738,0.08112,0.39827532,6,0.16666666666666666,0.0,0.8333333333333334,0.16259521679361463
2019-05-28,0.17740376,0.17740376,0.0,1,0.0,0.0,1.0,0.0
2019-05-29,-0.77914786,-0.77914786,0.0,1,1.0,0.0,0.0,0.0
2019-05-30,-0.6936244,-0.6936244,0.0,1,1.0,0.0,0.0,0.0
2019-05-31,-0.73787296,-0.73787296,0.039428923,2,1.0,0.0,0.0,0.027880459025498263
2019-06-03,-0.7994158,-0.7994158,0.11284406,2,1.0,0.0,0.0,0.07979279819081724
2019-06-05,0.18165304,0.18165304,0.07437153,2,0.0,0.0,1.0,0.05258861432563462
2019-06-06,-0.35646516,-0.35646516,0.49381253,2,0.5,0.0,0.5,0.3491781894696306
2019-06-07,-0.7105409,-0.7105409,0.0,1,1.0,0.0,0.0,0.0
2019-06-10,-0.4173151,-0.4173151,0.6639587,2,0.5,0.0,0.5,0.46948971921843424
2019-06-11,0.030562472,0.030562472,0.0,1,0.0,0.0,1.0,0.0
2019-06-13,-0.91151655,-0.91151655,0.0,1,1.0,0.0,0.0,0.0
