market_date,sent_mean,sent_median,sent_std,news_count,frac_neg,frac_pos,frac_neu,sent_se
2019-06-16,-0.8690118,-0.8690118,0.0,1,1.0,0.0,0.0,0.0
2019-06-17,0.1946226,0.1946226,0.2769867,2,0.0,0.0,1.0,0.195859165648702
2019-07-02,0.09689222,0.09689222,0.0746515,2,0.0,0.0,1.0,0.052786583341446355
2019-07-11,-0.011587314,-0.011587314,0.0,1,0.0,0.0,1.0,0.0
2019-07-16,0.23993665,0.23993665,0.0,1,0.0,0.0,1.0,0.0
2019-07-18,0.23239534,0.23239534,0.33954093,2,0.0,0.0,1.0,0.24009169310500614
2019-07-24,-0.009912243,-0.009912243,0.0,1,0.0,0.0,1.0,0.0
2019-07-29,0.1368259,0.1368259,0.0026167082,2,0.0,0.0,1.0,0.0018502920891992987
2019-08-01,0.005784061,0.005784061,0.0,1,0.0,0.0,1.0,0.0
2019-08-06,0.41381836,0.41381836,0.0,1,0.0,0.0,1.0,0.0
2019-08-07,0.4662249,0.4662249,0.0,1,0.0,0.0,1.0,0.0
2019-08-08,0.5407062,0.5407062,0.0,1,0.0,1.0,0.0,0.0
2019-08-13,0.38487503,0.38487503,0.0,1,0.0,0.0,1.0,0.0
2019-08-15,0.074484885,0.074484885,0.0,1,0.0,0.0,1.0,0.0
2019-08-19,0.06993036,0.06993036,0.02670517,2,0.0,0.0,1.0,0.018883406835281145
2019-08-22,-0.026376646,-0.026376646,0.0,1,0.0,0.0,1.0,0.0
2019-08-26,0.16227233,0.16227233,0.0,1,0.0,0.0,1.0,0.0
2019-08-28,0.35638025,0.35638025,0.0,1,0.0,0.0,1.0,0.0
2019-09-04,0.09398343,0.09398343,0.0,1,0.0,0.0,1.0,0.0
2019-10-02,0.27972403,0.27972403,0.0,1,0.0,0.0,1.0,0.0
2019-10-09,-0.011158088,-0.011158088,0.0,1,0.0,0.0,1.0,0.0
2019-10-21,0.13931292,0.13125435,0.056135572,4,0.0,0.0,1.0,0.028067786246538162
2019-10-23,-0.008224288,-0.008224288,0.0,1,0.0,0.0,1.0,0.0
2019-10-28,0.06535651,0.06535651,0.0,1,0.0,0.0,1.0,0.0
2019-10-29,0.19392835,0.19392835,0.0,1,0.0,0.0,1.0,0.0
2019-10-31,0.0022386443,0.0022386443,0.0,1,0.0,0.0,1.0,0.0
2019-11-05,0.05523715,0.05523715,0.0,1,0.0,0.0,1.0,0.0
2019-11-06,0.21086264,0.21086264,0.099070035,2,0.0,0.0,1.0,0.07005309350514687
2019-11-10,0.10383271,0.10383271,0.0,1,0.0,0.0,1.0,0.0
2019-11-14,-0.113442145,-0.113442145,0.0,1,0.0,0.0,1.0,0.0
2019-11-18,0.2437042,0.16593786,0.20477585,3,0.0,0.3333333333333333,0.6666666666666666,0.11822739497613706
2019-11-19,-0.014232194,-0.014232194,0.0,1,0.0,0.0,1.0,0.0
2019-12-17,0.102825135,0.11815454,0.06598288,6,0.0,0.0,1.0,0.02693739722836677
2019-12-20,0.4681793,0.4681793,0.0,1,0.0,0.0,1.0,0.0
2020-01-02,-0.022956055,-0.022956055,0.0,1,0.0,0.0,1.0,0.0
2020-01-03,0.043999597,0.043999597,0.0,1,0.0,0.0,1.0,0.0
2020-01-05,0.09003994,0.09003994,0.0,1,0.0,0.0,1.0,0.0
2020-01-17,-0.0124366,-0.0124366,0.0,1,0.0,0.0,1.0,0.0
2020-01-27,0.8505552,0.8505552,0.0,1,0.0,1.0,0.0,0.0
2020-01-28,-0.76678896,-0.76678896,0.0,1,1.0,0.0,0.0,0.0
2020-01-29,-0.005900547,-0.005900547,0.0,1,0.0,0.0,1.0,0.0
2020-01-30,0.0010459591,0.0010459591,0.0,1,0.0,0.0,1.0,0.0
2020-02-13,0.1212338,0.1212338,0.19447115,2,0.0,0.0,1.0,0.13751186936034204
2020-02-18,-0.018813578,-0.018813578,0.0,1,0.0,0.0,1.0,0.0
2020-03-05,0.23489751,0.23489751,0.0,1,0.0,0.0,1.0,0.0
2020-03-09,0.0054824147,0.0054824147,0.0,1,0.0,0.0,1.0,0.0
2020-03-16,0.89014167,0.89014167,0.0,1,0.0,1.0,0.0,0.0
2020-03-19,0.018291153,0.018291153,0.0,1,0.0,0.0,1.0,0.0
2020-03-20,-0.8198205,-0.8198205,0.0,1,1.0,0.0,0.0,0.0
2020-03-23,0.008013431,0.008013431,0.042002752,2,0.0,0.0,1.0,0.02970043106700553
2020-03-25,-0.19103056,-0.19103056,0.0,1,1.0,0.0,0.0,0.0
2020-03-27,-0.079744354,0.054134607,0.42869216,5,0.4,0.0,0.6,0.1917169631471707
2020-03-30,-0.40509182,-0.40509182,0.7938047,2,0.5,0.0,0.5,0.5613046899443853
2020-04-02,0.13965932,0.13965932,0.049621668,2,0.0,0.0,1.0,0.03508781773359614
2020-04-03,0.012062892,0.012062892,0.0,1,0.0,0.0,1.0,0.0
2020-04-06,-0.7459409,-0.8344698,0.18209863,3,1.0,0.0,0.0,0.10513469136973497
2020-04-08,0.036178593,-0.1256656,0.2891689,3,0.0,0.3333333333333333,0.6666666666666666,0.16695173896013146
2020-04-09,-0.23438145,0.018310044,0.60677904,3,0.3333333333333333,0.0,0.6666666666666666,0.3503240414510578
2020-04-10,0.032147843,0.032147843,0.0,1,0.0,0.0,1.0,0.0
2020-04-13,0.03861791,0.03861791,0.0,1,0.0,1.0,0.0,0.0
2020-04-14,0.09724924,0.09724924,0.033187676,2,0.0,0.0,1.0,0.023467230907786168
2020-04-15,-0.0015978962,-0.0015978962,0.0153109385,2,0.0,0.0,1.0,0.010826468418513363
2020-04-16,-0.034322523,-0.034322523,0.052622057,2,0.0,0.0,1.0,0.03720941369647162
2020-04-17,-0.4371386,-0.4371386,0.0,1,1.0,0.0,0.0,0.0
2020-04-20,0.049769882,0.049769882,0.0,1,0.0,0.0,1.0,0.0
2020-04-21,-0.9443885,-0.9443885,0.0,1,1.0,0.0,0.0,0.0
2020-04-22,-0.21875921,-0.08325305,0.35703918,4,0.25,0.0,0.75,0.1785195916891098
2020-04-23,-0.27445298,-0.026839342,0.4080755,7,0.2857142857142857,0.0,0.7142857142857143,0.15423804563526247
2020-04-24,-0.08913388,-0.060907036,0.11926565,6,0.0,0.0,1.0,0.04868999902709699
2020-04-25,0.28969985,0.28969985,0.3940458,2,0.0,0.5,0.5,0.27863245725730806
2020-04-26,-0.658623,-0.658623,0.0,1,1.0,0.0,0.0,0.0
2020-04-27,-0.26284316,-0.121900305,0.38917077,9,0.3333333333333333,0.0,0.6666666666666666,0.12972358862559
2020-04-28,-0.16440952,-0.16440952,0.0,1,0.0,0.0,1.0,0.0
2020-04-29,0.2108212,0.2108212,0.3168066,2,0.0,0.0,1.0,0.22401610536625371
2020-04-30,-0.32263958,-0.46098137,0.29135615,3,0.6666666666666666,0.0,0.3333333333333333,0.1682145495169117
2020-05-01,-0.006587237,-0.006587237,0.0,1,0.0,0.0,1.0,0.0
2020-05-04,-0.6146426,-0.6146426,0.063371114,2,1.0,0.0,0.0,0.04481014474678987
2020-05-05,0.10050887,0.0968291,0.057761826,3,0.0,0.0,1.0,0.03334880557124252
2020-05-06,0.20787172,0.27173948,0.39800346,3,0.0,0.3333333333333333,0.6666666666666666,0.22978740417862625
2020-05-07,0.051128738,0.051128738,0.0,1,0.0,0.0,1.0,0.0
2020-05-10,0.13104063,0.13104063,0.0,1,0.0,0.0,1.0,0.0
2020-05-11,-0.752658,-0.752658,0.0,1,1.0,0.0,0.0,0.0
2020-05-12,0.4686116,0.4686116,0.0,1,0.0,1.0,0.0,0.0
2020-05-13,-0.037974574,-0.02681676,0.6076591,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.22967355206249437
2020-05-14,0.19979309,0.17467615,0.124922335,12,0.0,0.0,1.0,0.03606197191270614
2020-05-15,-0.08758397,0.054131832,0.49924064,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.28823671606163814
2020-05-16,0.2473727,0.2473727,0.0,1,0.0,0.0,1.0,0.0
2020-05-18,0.220171,0.19119817,0.4296983,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.16241068714345772
2020-05-19,0.39545894,0.39545894,0.5602264,2,0.0,0.5,0.5,0.3961398728809849
2020-05-20,-0.15041158,-0.15041158,0.31754944,2,0.5,0.0,0.5,0.22454136046582074
2020-05-21,0.2853063,0.2853063,0.0,1,0.0,0.0,1.0,0.0
2020-05-22,-0.3434981,-0.21311922,0.38035187,3,0.6666666666666666,0.0,0.3333333333333333,0.2195962552541547
2020-05-23,-0.079225406,-0.079225406,0.0,1,0.0,0.0,1.0,0.0
2020-05-24,-0.33834466,-0.11323616,0.39956856,3,0.3333333333333333,0.0,0.6666666666666666,0.23069101437047104
2020-05-25,0.20657948,0.20657948,0.0,1,0.0,0.0,1.0,0.0
2020-05-26,-0.45774654,-0.45774654,0.6539585,2,0.5,0.0,0.5,0.46241848956267045
2020-05-27,-0.25734624,-0.067908816,0.60285735,3,0.3333333333333333,0.0,0.6666666666666666,0.34805985405778994
2020-05-28,-0.1967876,-0.3919504,0.763672,3,0.6666666666666666,0.3333333333333333,0.0,0.4409062314293117
2020-05-29,-0.005601369,-0.005601369,0.0,1,0.0,0.0,1.0,0.0
2020-06-01,-0.35275495,-0.35275495,0.0,1,1.0,0.0,0.0,0.0
2020-06-02,-0.051062863,-0.051062863,0.14305899,2,0.5,0.0,0.5,0.10115797873672486
2020-06-03,0.24431928,0.24431928,0.5635868,2,0.0,0.5,0.5,0.39851602790633206
2020-06-04,0.16157898,0.17569643,0.30017126,4,0.25,0.25,0.5,0.15008562803268433
2020-06-05,-0.57180625,-0.57180625,0.55106145,2,0.5,0.0,0.5,0.38965928916025283
2020-06-07,0.6963002,0.6963002,0.0,1,0.0,1.0,0.0,0.0
2020-06-08,-0.20582037,-0.16936827,0.30991182,5,0.6,0.0,0.4,0.13859677810813323
2020-06-09,0.22810152,0.1766611,0.5575944,4,0.25,0.25,0.5,0.2787972092628479
2020-06-10,-0.25807324,-0.25807324,0.50590175,2,0.5,0.0,0.5,0.3577265607985799
2020-06-11,-0.35689378,-0.39845145,0.5278732,4,0.5,0.0,0.5,0.2639366090297699
2020-06-12,-0.30134702,-0.30134702,0.298415,2,0.5,0.0,0.5,0.21101127378973225
2020-06-13,-0.039177552,-0.039177552,0.0,1,0.0,0.0,1.0,0.0
2020-06-15,0.5940794,0.6071416,0.28947031,3,0.0,0.6666666666666666,0.3333333333333333,0.16712576427585082
2020-06-16,0.46666756,0.42501345,0.23414722,3,0.0,0.6666666666666666,0.3333333333333333,0.135184960987745
2020-06-17,0.42078117,0.42078117,0.29596716,2,0.0,0.5,0.5,0.20928038701508686
2020-06-18,-0.5430594,-0.5430594,0.5542428,2,0.5,0.0,0.5,0.39190883505267327
2020-06-19,-0.11018296,0.052743107,0.63816553,3,0.3333333333333333,0.0,0.6666666666666666,0.36844504257838034
2020-06-21,0.13615173,0.13615173,0.0,1,0.0,0.0,1.0,0.0
2020-06-22,0.23280403,0.23280403,0.04135613,2,0.0,0.0,1.0,0.029243200980935097
2020-06-23,0.35949153,0.35091424,0.47364587,4,0.0,0.5,0.5,0.2368229329586029
2020-06-24,-0.32322454,-0.26952878,0.5162715,4,0.5,0.0,0.5,0.25813573598861694
2020-06-25,-0.018913884,-0.018913884,0.0,1,0.0,0.0,1.0,0.0
2020-06-26,0.0583447,0.0583447,0.11300593,2,0.0,0.0,1.0,0.0799072584946607
2020-06-27,0.12841792,0.12841792,0.0,1,0.0,0.0,1.0,0.0
2020-06-29,-0.15880983,0.0025210734,0.4117333,7,0.2857142857142857,0.0,0.7142857142857143,0.15562055956352053
2020-06-30,-0.35991237,-0.35991237,0.4743564,2,0.5,0.0,0.5,0.3354206362521288
2020-07-02,-0.2415647,-0.35951242,0.66496766,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.2513341497194576
2020-07-03,-0.2659183,-0.20357494,0.29306698,4,0.5,0.0,0.5,0.14653348922729492
2020-07-06,-0.35667586,-0.35667586,0.0,1,0.0,0.0,1.0,0.0
2020-07-07,-0.37684268,-0.40528733,0.5654066,5,0.6,0.0,0.4,0.2528575276743907
2020-07-08,-0.3651897,-0.43287748,0.582664,4,0.5,0.0,0.5,0.2913320064544678
2020-07-09,-0.255514,-0.255514,0.0,1,0.0,0.0,1.0,0.0
2020-07-10,-0.14120162,-0.20571917,0.33901238,4,0.25,0.0,0.75,0.16950619220733643
2020-07-13,0.14042321,0.14042321,0.08148116,2,0.0,0.0,1.0,0.05761587987930193
2020-07-14,-0.025132924,0.008967694,0.5348208,4,0.25,0.25,0.5,0.26741039752960205
2020-07-15,-0.100536,-0.04311362,0.4162866,5,0.6,0.0,0.4,0.18616902165050037
2020-07-16,-0.4369188,-0.4369188,0.5731008,2,0.5,0.0,0.5,0.4052434657187925
2020-07-17,0.54957765,0.54957765,0.0,1,0.0,1.0,0.0,0.0
2020-07-20,0.28061715,0.5072774,0.58736473,4,0.25,0.75,0.0,0.29368236660957336
2020-07-21,0.09872871,0.2636509,0.31737098,3,0.0,0.0,1.0,0.18323422130063088
2020-07-22,-0.14993225,-0.014450291,0.28047952,3,0.3333333333333333,0.0,0.6666666666666666,0.16193492669709533
2020-07-23,-0.68183374,-0.6979433,0.28372368,3,1.0,0.0,0.0,0.1638079442735188
2020-07-24,0.12339537,0.12339537,0.31752154,2,0.0,0.0,1.0,0.22452163574071762
2020-07-27,0.45870262,0.45870262,0.60331786,2,0.0,0.5,0.5,0.4266101477461783
2020-07-28,0.12291283,0.0321096,0.4662444,4,0.5,0.25,0.25,0.23312219977378845
2020-07-29,0.15743366,0.30877632,0.7996184,4,0.25,0.5,0.25,0.39980921149253845
2020-07-30,-0.20927489,-0.27629846,0.5701871,8,0.5,0.125,0.375,0.20159157958809296
2020-08-03,0.28912142,0.7104066,0.7061807,8,0.375,0.625,0.0,0.24967257792877534
2020-08-04,0.47540876,0.50436044,0.39913034,4,0.25,0.75,0.0,0.19956517219543457
2020-08-05,-0.40772095,-0.40772095,0.7844327,2,0.5,0.0,0.5,0.5546776880719264
2020-08-06,0.6174814,0.6174814,0.07475629,2,0.0,1.0,0.0,0.0528606775011285
2020-08-07,0.3307379,0.3307379,0.0,1,0.0,0.0,1.0,0.0
2020-08-10,0.5788167,0.5788167,0.0,1,0.0,1.0,0.0,0.0
2020-08-11,0.16717488,-0.00591613,0.3612916,5,0.2,0.2,0.6,0.16157450980391166
2020-08-12,-0.79773045,-0.79773045,0.0,1,1.0,0.0,0.0,0.0
2020-08-13,-0.2585011,-0.1552145,0.41574562,4,0.25,0.0,0.75,0.20787280797958374
2020-08-14,0.21212518,0.21212518,1.0058006,2,0.5,0.5,0.0,0.7112084281899307
2020-08-17,-0.4155086,-0.437818,0.43887275,5,0.6,0.0,0.4,0.19626986253992953
2020-08-18,0.5858389,0.6161437,0.36069435,5,0.0,0.6,0.4,0.16130741660877668
2020-08-19,-0.04845027,0.07913166,0.54500604,8,0.375,0.25,0.375,0.19268873218974278
2020-08-20,-0.5946786,-0.92401093,0.59745437,3,0.6666666666666666,0.0,0.3333333333333333,0.344940440810012
2020-08-21,0.077480696,0.061807476,0.070949495,6,0.0,0.0,1.0,0.02896500997717991
2020-08-22,0.771755,0.771755,0.0,1,0.0,1.0,0.0,0.0
2020-08-23,-0.76525235,-0.76525235,0.0,1,1.0,0.0,0.0,0.0
2020-08-24,-0.11692372,-0.14444669,0.5915061,11,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.17834580663536606
2020-08-25,-0.19931221,-0.19931221,1.0861506,2,0.5,0.5,0.0,0.7680244873250414
2020-08-26,0.06732476,0.06732476,0.16723256,2,0.0,0.0,1.0,0.11825127588975771
2020-08-27,0.15315755,0.2174485,0.31358325,4,0.0,0.0,1.0,0.15679162740707397
2020-08-28,0.3253647,0.3757864,0.24459206,5,0.0,0.6,0.4,0.10938489265064869
2020-08-30,0.5268848,0.5268848,0.13655479,2,0.0,0.5,0.5,0.09655881979680694
2020-08-31,-0.107138775,-0.018672105,0.22014797,3,0.3333333333333333,0.0,0.6666666666666666,0.12710248820446773
2020-09-01,0.2614254,0.22682422,0.16577168,4,0.0,0.0,1.0,0.08288583904504776
2020-09-02,0.049162284,-0.078268714,0.56452435,8,0.25,0.25,0.5,0.19958949891670422
2020-09-03,-0.23337571,-0.09826347,0.44955033,7,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.1699140538110502
2020-09-04,-0.30632702,-0.030954987,0.5277791,3,0.6666666666666666,0.0,0.3333333333333333,0.30471340680025155
2020-09-05,0.3257829,0.3257829,0.0,1,0.0,0.0,1.0,0.0
2020-09-06,0.31807452,0.31807452,0.04378887,2,0.0,0.0,1.0,0.030963406163661014
2020-09-07,-0.5993966,-0.5993966,0.0,1,1.0,0.0,0.0,0.0
2020-09-08,-0.055268407,0.038241252,0.730302,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2981445333076305
2020-09-09,0.000116867326,-0.049548782,0.48347765,6,0.5,0.16666666666666666,0.3333333333333333,0.19737892493624645
2020-09-10,0.15750271,0.15750271,0.0,1,0.0,1.0,0.0,0.0
2020-09-11,-0.25751564,-0.007986188,0.60911614,3,0.3333333333333333,0.0,0.6666666666666666,0.35167336568071095
2020-09-13,0.1644811,0.16234767,0.14253359,4,0.0,0.25,0.75,0.0712667927145958
2020-09-14,0.5975566,0.5975566,0.26139238,2,0.0,0.5,0.5,0.18483232781964531
2020-09-15,0.14320998,0.49851745,0.6874477,3,0.3333333333333333,0.6666666666666666,0.0,0.39689813007935953
2020-09-16,-0.15672153,-0.07296883,0.3529533,3,0.3333333333333333,0.0,0.6666666666666666,0.2037776913002902
2020-09-17,-0.035311677,0.06759131,0.4908637,10,0.2,0.1,0.7,0.15522473463501124
2020-09-18,-0.122051895,-0.09144236,0.20197786,4,0.5,0.0,0.5,0.10098893195390701
2020-09-21,0.48361972,0.48361972,0.0,1,0.0,1.0,0.0,0.0
2020-09-22,0.012180343,0.067224085,0.60748446,8,0.25,0.125,0.625,0.21477819052224192
2020-09-23,0.0502581,-0.091315374,0.5901554,6,0.5,0.3333333333333333,0.16666666666666666,0.24092994242016283
2020-09-24,-0.23864967,-0.1099847,0.36604983,8,0.25,0.0,0.75,0.12941815715970398
2020-09-25,0.18482049,0.18482049,0.0,1,0.0,0.0,1.0,0.0
2020-09-28,-0.11348883,-0.005373977,0.59041536,8,0.5,0.25,0.25,0.20874335187136103
2020-09-29,-0.20779671,-0.36479935,0.7327277,6,0.5,0.3333333333333333,0.16666666666666666,0.29913483352651116
2020-09-30,-0.1481641,-0.17421389,0.25085288,4,0.25,0.0,0.75,0.12542644143104553
2020-10-01,0.33931822,0.69162893,0.68964994,7,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.2606631759579659
2020-10-02,-0.018619621,0.09780048,0.7580813,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.43767845240751746
2020-10-05,0.08192664,0.1510664,0.23262143,10,0.1,0.0,0.9,0.07356135556367362
2020-10-06,0.43044093,0.5985405,0.5941841,3,0.0,0.6666666666666666,0.3333333333333333,0.3430523504457133
2020-10-07,0.6295642,0.6295642,0.0,1,0.0,1.0,0.0,0.0
2020-10-08,0.15793931,-0.011557989,0.43107507,5,0.0,0.2,0.8,0.1927826303429495
2020-10-09,0.33856338,0.33856338,0.19383112,2,0.0,0.0,1.0,0.13705929650103205
2020-10-11,-0.6823783,-0.6823783,0.17506975,2,1.0,0.0,0.0,0.12379300694977326
2020-10-12,0.21058445,0.09601009,0.42567396,8,0.125,0.375,0.5,0.15049847242488254
2020-10-13,-0.2748104,-0.3193736,0.3991062,6,0.3333333333333333,0.0,0.6666666666666666,0.16293442570462027
2020-10-14,-0.4234265,-0.5082859,0.3948036,3,0.6666666666666666,0.0,0.3333333333333333,0.22793997248755724
2020-10-15,0.09320316,0.036349643,0.25623608,5,0.0,0.0,1.0,0.11459225700351257
2020-10-16,-0.031661786,-0.051913254,0.2414843,7,0.0,0.0,1.0,0.09127248592572115
2020-10-18,-0.11419284,-0.11419284,0.0,1,1.0,0.0,0.0,0.0
2020-10-19,-0.4041623,-0.4041623,0.07742935,2,1.0,0.0,0.0,0.05475081614287231
2020-10-20,-0.062191106,-0.062191106,0.08738533,2,0.0,0.0,1.0,0.061790757031972794
2020-10-21,-0.012957536,0.13603742,0.47925928,4,0.25,0.0,0.75,0.23962964117527008
2020-10-22,-0.27763546,-0.27763546,0.94266176,2,0.5,0.0,0.5,0.6665625244434317
2020-10-23,-0.024859348,-0.0024675988,0.41970348,6,0.3333333333333333,0.16666666666666666,0.5,0.17134322967389293
2020-10-24,0.04332618,0.04332618,0.0,1,0.0,0.0,1.0,0.0
2020-10-25,-0.24270546,-0.24270546,0.0,1,0.0,0.0,1.0,0.0
2020-10-26,-0.13518392,-0.023110405,0.39736304,4,0.25,0.0,0.75,0.1986815184354782
2020-10-27,0.0651615,0.2244348,0.4946545,8,0.125,0.125,0.75,0.17488677792584775
2020-10-28,-0.18788013,-0.063926496,0.45743343,4,0.5,0.0,0.5,0.22871671617031097
2020-10-29,-0.08980769,0.15672132,0.5257626,3,0.3333333333333333,0.0,0.6666666666666666,0.30354918879429904
2020-10-30,-0.02266558,0.0908121,0.5493516,6,0.3333333333333333,0.16666666666666666,0.5,0.22427184053697202
2020-11-01,0.53481215,0.53481215,0.0,1,0.0,1.0,0.0,0.0
2020-11-02,-0.12478135,-0.4278502,0.75878495,11,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.22878227045339106
2020-11-03,-0.33317494,-0.3752168,0.34148997,3,0.6666666666666666,0.0,0.3333333333333333,0.19715932649999457
2020-11-04,-0.52390766,-0.52390766,0.5064865,2,0.5,0.0,0.5,0.3581400213824718
2020-11-05,0.06896831,0.13782185,0.43791106,4,0.25,0.25,0.5,0.21895553171634674
2020-11-06,-0.13783674,-0.08526287,0.2815543,6,0.16666666666666666,0.0,0.8333333333333334,0.11494406634827994
2020-11-07,0.1233627,0.1233627,0.0,1,0.0,0.0,1.0,0.0
2020-11-08,0.27471668,0.27471668,0.48777542,2,0.5,0.5,0.0,0.3449093037713562
2020-11-09,-0.058675043,0.1662202,0.70862895,9,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.23620965083440146
2020-11-10,0.025965834,-0.020766884,0.36475968,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1489125172635174
2020-11-11,-0.13988766,-0.066807285,0.5018116,10,0.4,0.5,0.1,0.15868676868386808
2020-11-12,0.13161209,-0.02197817,0.5145638,5,0.2,0.4,0.4,0.2301199266221625
2020-11-13,0.19554012,0.04520759,0.338924,5,0.0,0.2,0.8,0.15157141649397946
2020-11-14,-0.17089486,-0.17089486,0.0,1,0.0,0.0,1.0,0.0
2020-11-16,0.1944801,0.07161311,0.4584015,9,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.15280050039291382
2020-11-17,-0.64506286,-0.70566154,0.28135884,3,0.6666666666666666,0.0,0.3333333333333333,0.16244260090515344
2020-11-18,-0.25328737,-0.22689845,0.5713212,4,0.5,0.0,0.5,0.28566059470176697
2020-11-19,-0.1300456,-0.25361025,0.48364928,8,0.5,0.25,0.25,0.17099584409159477
2020-11-20,-0.24903353,-0.24903353,0.10873927,2,0.0,0.0,1.0,0.07689027644277356
2020-11-21,-0.5135494,-0.5135494,0.10373994,2,1.0,0.0,0.0,0.07335521479227838
2020-11-22,-0.06673941,-0.06673941,0.0,1,0.0,0.0,1.0,0.0
2020-11-23,-0.049343824,-0.14879796,0.45034304,8,0.375,0.25,0.375,0.15922030964559056
2020-11-24,-0.35394663,-0.39018956,0.43964043,8,0.5,0.0,0.5,0.1554363655862825
2020-11-25,0.1494233,0.28627995,0.5652137,8,0.25,0.5,0.25,0.19983321306821847
2020-11-26,-0.29603854,-0.4359128,0.36940035,3,0.6666666666666666,0.0,0.3333333333333333,0.2132733928042807
2020-11-27,-0.06483507,-0.03876978,0.12013656,3,0.0,0.0,1.0,0.06936087468368021
2020-11-28,0.354052,0.354052,0.34201467,2,0.0,0.5,0.5,0.24184089268532952
2020-11-29,0.6826469,0.6826469,0.0,1,0.0,1.0,0.0,0.0
2020-11-30,-0.22447094,-0.43086815,0.505036,5,0.6,0.0,0.4,0.22585896382352724
2020-12-01,-0.2532464,-0.2613505,0.5110121,6,0.5,0.3333333333333333,0.16666666666666666,0.2086198069769898
2020-12-02,-0.3685076,-0.5803619,0.65198344,3,0.6666666666666666,0.0,0.3333333333333333,0.376422814546337
2020-12-03,0.015778625,-0.2879409,0.7122693,5,0.6,0.4,0.0,0.3185365173822978
2020-12-04,-0.1251245,-0.16308622,0.69532967,5,0.4,0.4,0.2,0.3109608800512241
2020-12-05,0.4813098,0.4604595,0.38631386,3,0.0,0.6666666666666666,0.3333333333333333,0.2230384085500786
2020-12-06,-0.70536906,-0.70536906,0.34847468,2,1.0,0.0,0.0,0.24640881027378872
2020-12-07,0.035987366,0.024858788,0.42188367,10,0.1,0.1,0.8,0.13341133126600624
2020-12-08,0.48924363,0.48924363,0.34337097,2,0.0,0.5,0.5,0.24279994422319492
2020-12-09,-0.28571796,-0.23536646,0.41344583,12,0.3333333333333333,0.0,0.6666666666666666,0.11935153072255146
2020-12-10,-0.057697456,0.034227625,0.47027433,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.17774698900035998
2020-12-11,-0.25523323,-0.09278526,0.5187864,5,0.4,0.0,0.6,0.23200831816137876
2020-12-12,0.3133854,0.3133854,0.0,1,0.0,0.0,1.0,0.0
2020-12-13,-0.8278804,-0.93774664,0.20889784,3,1.0,0.0,0.0,0.12060722644167599
2020-12-14,-0.37843478,-0.3227027,0.47626495,9,0.6666666666666666,0.0,0.3333333333333333,0.1587549845377604
2020-12-15,0.2790114,0.26791668,0.74817985,5,0.2,0.4,0.4,0.3345962021239867
2020-12-16,-0.008748115,-0.02533042,0.54384834,14,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.14534958162266606
2020-12-17,-0.14076285,-0.10315311,0.5920065,12,0.4166666666666667,0.08333333333333333,0.5,0.1708975573778407
2020-12-18,-0.29078895,-0.09857151,0.53623515,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.20267783726782332
2020-12-19,-0.71775246,-0.9273164,0.3437353,5,0.8,0.0,0.2,0.15372310274726214
2020-12-20,-0.32621783,-0.07988994,0.5476602,3,0.3333333333333333,0.0,0.6666666666666666,0.31619174772033803
2020-12-21,-0.11267906,-0.38493156,0.6161843,9,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.2053947647412618
2020-12-22,0.2391708,0.065335825,0.376316,7,0.0,0.2857142857142857,0.7142857142857143,0.1422340827644057
2020-12-23,0.052389443,0.03356905,0.43887016,14,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.11729298447343099
2020-12-24,-0.1858133,-0.042870447,0.69616574,5,0.4,0.2,0.4,0.3113347838684055
2020-12-25,0.12236439,0.12236439,0.0,1,0.0,0.0,1.0,0.0
2020-12-26,0.50332856,0.50332856,0.0,1,0.0,1.0,0.0,0.0
2020-12-27,0.5234417,0.5234417,0.0,1,0.0,1.0,0.0,0.0
2020-12-28,0.4311891,0.28354347,0.39422914,11,0.0,0.36363636363636365,0.6363636363636364,0.1188645592363529
2020-12-29,-0.08478199,0.12425588,0.56686425,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2142545483091382
2020-12-30,0.325869,0.35206708,0.52819425,6,0.3333333333333333,0.5,0.16666666666666666,0.21563439905494405
2020-12-31,0.15864219,0.21936071,0.5035111,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.1903092966823619
2021-01-04,0.08493901,0.08493901,0.0,1,0.0,0.0,1.0,0.0
